,bert_umap_0,bert_umap_1,bert_umap_2,bert_umap_3,bert_umap_4,summary_umap_0,summary_umap_1,summary_umap_2,summary_umap_3,summary_umap_4
7843,2.0948024,4.642117,9.002639,3.5399282,5.5806093,7.1624074,6.666636,4.4166794,4.2967625,3.001189
7844,5.471581,6.592644,10.400052,3.299366,4.9119945,6.9914465,5.909687,1.2204401,4.2520986,5.280021
7845,-0.5029356,6.7378197,6.3708467,4.2506638,5.9590034,10.033787,6.4460745,5.44366,3.363352,3.058746
7846,1.3628094,4.337491,9.065929,3.4078147,5.6750827,7.213211,4.996294,5.99274,3.5291746,6.604911
7847,12.283838,8.711323,5.934644,1.0629184,2.472003,5.1955996,-3.2706926,4.6496277,1.7908305,6.7543106
7848,-1.5656129,7.9575987,5.3847647,2.3049924,4.44075,10.053442,6.488513,5.5261517,3.4517162,3.1753333
7849,1.6964456,6.0803,9.26248,4.425693,6.4477925,7.5414524,7.988939,3.2166295,4.85961,2.6220794
7850,4.958203,6.9353704,9.684486,3.9702232,4.242107,8.241968,5.3406186,7.3018737,4.0772924,1.3971655
7851,4.940237,7.3908205,10.46026,3.9530728,4.4710627,8.753526,5.7428436,4.160174,5.410717,4.914467
7852,1.3993735,4.3559957,9.086123,3.4178147,5.67269,3.4648488,3.6791441,6.0891337,2.0428448,7.349801
7853,-1.3566184,7.0699215,5.7011337,2.286576,4.5555854,10.041935,6.4430194,5.453308,3.3755455,3.073333
7854,-1.2917192,6.971748,5.803696,2.3056414,4.5682034,7.4388485,6.422204,4.496271,2.5303059,4.5740457
7855,-1.7369238,7.690567,5.017736,3.5221097,6.0307655,8.938378,6.136093,4.5940504,3.2409458,4.103927
7856,1.3735346,3.906798,9.08987,3.4505084,5.672225,4.7505946,3.8134346,4.656864,2.9958315,6.5928407
7857,-1.9948206,7.5350103,4.983128,3.3605561,6.4535484,9.982637,6.3398614,5.206428,3.1997294,2.8767307
7858,-2.0687983,7.592291,4.8426485,3.429666,6.4058857,7.1844444,7.369492,3.066904,5.5349555,3.1456456
7859,-2.0171554,6.655625,5.2920785,3.5429785,6.3676386,9.962518,6.2582917,5.056342,3.1059725,2.80866
7860,4.544678,8.300738,11.759267,5.5216765,4.67151,6.7643247,4.161888,4.691261,3.9929888,6.2222724
7861,1.4318681,4.4152694,9.082825,3.4661543,5.6680236,9.9198885,6.4436603,5.361457,3.858699,3.8645225
7862,5.8378057,0.57555807,9.761491,2.526217,6.3374925,7.4361167,6.0066924,7.017912,3.5267556,4.7992263
7863,3.0787737,7.5198703,11.800825,5.5197477,4.772567,7.716544,6.2454896,1.2963357,4.9481683,4.9169297
7864,5.583116,1.203363,9.921744,2.623642,6.150338,3.5199738,3.6457925,5.260971,4.496635,7.2618437
7865,0.5324499,4.7630715,8.181028,4.2927904,6.0281315,8.211974,7.214537,3.044688,4.321182,3.4655
7866,1.3860644,4.26106,9.048208,3.4355273,5.729495,4.510315,3.7410028,6.507095,2.2983067,6.9381576
7867,1.6780475,3.967006,9.1697235,3.820882,5.987236,6.2901516,3.6815484,4.832267,0.5542725,7.718131
7868,0.80466807,5.092506,7.854994,4.048614,6.992931,8.21926,7.8314147,2.9271145,4.365481,3.3626895
7869,1.0999727,4.822116,8.943537,4.3864403,6.083129,10.041073,6.4565854,5.4813457,3.3863351,3.1113708
7870,4.720721,8.452941,10.056593,4.763889,3.5371585,10.0962305,6.4939675,5.577001,3.560305,3.2977507
7871,-1.4750301,7.18165,5.5683727,3.9579608,6.2271795,10.004389,6.3792458,5.3066835,3.2645574,2.9713023
7872,-1.4767087,7.349881,5.328392,3.6225624,6.3915124,9.972248,6.307356,5.171409,3.1420348,2.8397095
7873,-1.9822798,8.548746,4.7755904,3.3409567,5.6916676,8.247632,6.148059,4.4643464,3.0071816,4.786645
7874,0.4446819,4.86359,8.038316,4.2990165,6.0148854,10.057955,6.4842873,5.6002483,3.5087423,3.368968
7875,6.2836976,1.2212992,10.236649,2.4185834,6.6702514,2.0976222,4.041742,9.749175,6.9099436,6.643055
7876,-1.2707543,6.9853725,5.849874,2.268654,4.4886827,8.169436,3.9451227,3.268196,4.331157,3.5788565
7877,-1.2621586,6.735201,5.8681474,2.4347203,4.6835103,10.033639,6.412507,5.400444,3.3120322,3.024595
7878,-1.9439687,7.571591,4.7756333,3.2429664,6.3088565,9.246037,6.0642605,4.44732,3.7323453,4.30196
7879,-2.5730383,6.9695067,4.684878,3.154063,6.743163,8.234985,6.4776278,3.9010177,4.3027935,3.0006375
7880,2.1272328,4.179741,9.477672,3.7511423,5.9285803,10.480199,5.729658,3.6992936,5.1002464,4.9590144
7881,-1.1958479,7.112491,6.017811,2.1409094,4.2448025,7.3761206,5.018754,3.655186,4.56937,3.6473932
7882,-1.9081279,7.6391516,4.801294,3.3028233,6.2139626,9.983829,6.38441,5.2768707,3.3092306,3.026706
7883,1.9347546,3.7990248,9.183853,3.8015838,6.0207305,9.021538,7.0907216,3.625747,5.2826405,3.1859975
7884,-1.8293792,7.710156,4.8377085,3.4122577,6.0784707,9.942515,6.3307633,5.169415,3.862577,4.011911
7885,0.4687322,5.2228856,8.963935,3.8394825,6.5996075,8.804899,5.9145446,4.5597453,3.4438636,5.0688176
7886,-1.7878528,7.764961,4.9323583,3.4496646,6.0586123,9.984924,6.335855,5.236933,3.178931,2.8952093
7887,0.45069513,5.2584963,7.6691036,3.8784325,6.9352336,10.6122675,7.324262,1.7987993,3.481521,4.206875
7888,2.8825867,9.25468,8.399649,3.3365066,3.8110237,10.086189,6.477662,5.589237,3.6665914,3.4456663
7889,-1.7507675,7.618862,4.9122972,1.8154131,3.8182597,9.960588,6.3807454,5.313386,3.3459592,3.0546396
7890,-1.4130427,7.270705,5.3712277,2.6750405,4.9317303,10.028338,6.420925,5.4026833,3.3377726,3.0441163
7891,4.4713125,6.2554107,10.883883,3.7147746,4.6381307,8.994839,6.6285954,5.463332,2.608582,2.4551933
7892,3.1782508,7.4119616,11.533365,5.3605323,4.6771836,10.089282,7.1195397,3.609105,4.0486608,4.9841285
7893,4.552012,4.984629,11.090172,3.3411887,5.3335185,7.424241,3.2710378,3.9619486,2.769379,7.108689
7894,1.4124253,4.354652,9.478825,3.7277553,6.1325827,8.158463,4.5112658,5.232453,4.0153236,5.141426
7895,1.1438621,4.066113,8.786086,3.846704,6.1570745,6.383816,4.5480204,3.7509794,3.8098629,6.592131
7896,4.9380174,6.9745684,9.710601,3.9543562,4.2206726,9.14212,5.632649,4.7437515,5.086335,3.7758365
7897,1.1163739,4.1296177,8.787256,3.9295893,6.1113667,7.082096,7.324444,4.1109123,4.6237764,3.9675202
7898,5.1691628,5.628815,11.407778,3.3043303,4.6554565,4.9314103,1.7626021,1.1895792,5.985079,9.072719
7899,3.3653634,5.557197,10.553051,3.6480584,5.500066,8.30617,5.0289254,2.9323447,4.6329083,5.432662
7900,-1.8176658,7.66183,4.814365,3.4400055,6.0252767,9.943452,6.317307,5.1631064,3.1764615,2.878978
7901,4.374335,5.014796,11.034111,3.4614146,5.348058,8.309674,3.048617,3.5994902,2.5883493,7.5786023
7902,1.372106,3.8974133,9.079777,3.4518373,5.66265,4.021845,3.2207432,6.432653,2.0592885,6.7627487
7903,1.3759305,3.9176722,9.092784,3.445488,5.6651773,5.352196,4.1336956,4.4766154,3.0753682,6.8798833
7904,1.8970064,5.754981,9.617126,4.383204,6.9703355,10.188894,6.5690866,5.7404375,3.6781828,3.4375055
7905,2.7530978,5.984134,9.31967,4.295954,5.814451,9.915382,6.412109,5.3321085,4.039462,4.2710676
7906,-0.6022974,6.884873,6.1930714,4.0292783,6.593846,10.026053,6.39352,5.3834715,3.3233633,3.0818543
7907,-2.0486288,7.3620157,4.9650617,3.4311604,6.720317,9.971965,6.361102,5.2754574,3.2715735,2.979584
7908,1.391442,4.2917466,9.087752,3.3760195,5.634686,7.673121,5.5158324,4.5380397,3.9144387,5.9584703
7909,1.4068996,4.415295,9.080365,3.4755936,5.6618886,7.2511287,6.3452067,2.6394453,4.271403,4.455476
7910,-1.2707468,7.7007785,5.233659,3.652907,6.0652146,10.012212,6.405273,5.3585773,3.3165984,3.0304978
7911,3.8153076,6.89378,11.009669,3.4542284,4.0084586,8.778668,6.032397,4.732407,3.2438347,5.0801234
7912,1.7284962,4.4784174,8.47175,3.9523842,6.0189705,7.339919,6.4276934,4.5826025,2.5884466,4.6164055
7913,-1.1576644,6.74528,6.4735966,3.745852,6.8564057,9.914405,6.378437,5.3874364,4.161597,4.4866996
7914,-1.2099789,7.39108,5.8598256,3.7577078,6.430272,10.060999,6.4369893,5.467919,3.4734771,3.2395632
7915,1.8954496,4.2035346,9.813418,4.2134757,6.0929756,8.591697,7.7244163,2.612461,4.969252,2.7313447
7916,-1.4524845,7.29833,5.3516335,3.6407084,6.393746,10.0594635,6.4448223,5.4868107,3.4295483,3.194242
7917,2.3943167,9.083357,8.69184,2.705538,3.5721724,10.049985,6.4601736,5.498728,3.437201,3.184416
7918,1.7277853,6.088266,9.285796,4.4196906,6.4677415,8.7148485,8.205167,4.081145,4.531797,3.216596
7919,2.8127825,6.087402,9.366466,4.2486377,5.57612,10.118222,6.49393,5.581166,3.6866374,3.4780345
7920,-0.7872054,7.174926,5.8756843,3.9248486,6.5777764,10.026475,6.4015675,5.356922,3.3235292,3.0317767
7921,4.6172347,4.982704,11.102097,3.3148668,5.3367133,6.247071,4.149826,2.498352,3.4994771,10.252939
7922,4.923824,7.002022,9.737211,3.925249,4.2084737,8.884125,5.930183,4.7881174,5.3974233,4.558233
7923,4.1007805,4.950563,10.7827215,3.3068662,5.099825,8.040535,6.8693213,2.3283522,3.4183593,3.1977556
7924,4.912822,6.8687143,10.119722,3.247868,3.989722,4.700684,3.6795652,2.8613842,4.430371,5.5313573
7925,2.7265108,9.98666,8.325058,2.7123826,4.1158285,10.111958,6.3735723,5.4096236,3.395542,3.1737318
7926,5.111688,0.0034319265,11.002383,3.310631,6.5435405,7.3770666,5.5368543,3.3518527,3.7470014,5.9266586
7927,1.1435632,4.035659,8.769444,3.8295105,6.207742,7.1061954,5.2877283,3.9562945,4.1008677,5.6983604
7928,-0.94300216,6.910857,6.2020607,2.1797373,4.5158806,8.18215,5.0158997,3.4640474,4.432435,6.2393823
7929,1.8062454,5.2941203,8.842014,4.771336,7.1470337,10.025961,6.375498,5.3460097,3.2895088,3.023671
7930,1.8210741,5.288353,8.85048,4.7774067,7.1576476,10.132411,6.513501,5.639041,3.607165,3.3991203
7931,-2.1572077,7.594117,5.4175277,3.5012536,6.912462,10.029755,6.389556,5.3545628,3.320241,3.0444205
7932,2.498171,5.311085,9.207575,4.2646813,6.8304453,10.731465,5.435732,3.8234591,3.9947867,5.911091
7933,0.27655134,6.4292336,8.17468,3.351432,6.2095423,10.069176,6.4725146,5.525235,3.4854836,3.230056
7934,2.59907,5.08462,10.125476,3.899263,5.2772555,7.770634,4.4474163,3.765691,-0.059169233,7.033657
7935,2.8788054,6.1090026,9.378104,4.2483635,5.7716255,10.125288,6.4777594,5.5998588,3.6831326,3.5201104
7936,4.4463444,4.9694757,10.922264,3.496343,5.4017987,5.1355557,3.34092,4.9889154,2.0998764,6.5206294
7937,1.1087313,5.177733,8.766119,4.286466,6.1874266,9.93001,6.1724577,3.2019107,4.5825057,4.4692287
7938,0.23904362,6.4137807,8.134149,3.3323042,6.28759,9.431103,6.0771594,4.8820357,3.9425204,4.8396587
7939,-0.9340547,6.9118066,6.210844,2.1816103,4.5185766,7.89583,4.3496747,3.8219767,3.405576,6.570557
7940,-0.9476776,6.916329,6.198793,2.1780946,4.516596,8.114315,6.734336,3.2170403,4.5440598,2.764926
7941,1.1078136,6.7982717,9.123633,4.919963,5.674286,10.099167,6.423893,5.5391593,3.567441,3.3347633
7942,0.9230092,5.711739,8.072925,4.484293,6.8071265,10.11052,6.4883575,5.617652,3.6521533,3.436773
7943,-0.95389956,6.922217,6.1931405,2.1754012,4.5186267,8.041943,4.2897067,3.2904463,4.414557,6.907511
7944,2.7696798,5.6393166,9.544401,4.44395,5.6817994,8.074192,6.8494763,3.9044802,3.9450574,4.3688345
7945,4.106608,4.8246865,10.863036,3.4861846,5.5685925,8.92452,5.897633,4.3172464,6.759447,5.3861437
7946,2.1131296,4.1721096,9.469698,3.751866,5.937175,10.983054,6.5451226,2.1128244,4.0173,3.6375844
7947,0.15812044,11.98672,3.4896693,0.8699356,5.2530885,7.32667,6.8688707,8.809569,5.522632,1.6115115
7948,3.3672857,5.5967474,10.318468,3.6116452,5.40391,6.8515234,6.0139995,4.9306383,3.2402017,5.6697435
7949,-1.7356181,7.608149,5.3080187,3.848316,6.131632,10.018889,6.4509754,5.462699,3.5329194,3.3040364
7950,4.2592716,7.4750795,11.365975,4.184202,4.5142407,8.265008,4.6476383,4.6014695,4.360256,4.37883
7951,2.0859237,4.4576583,9.501456,3.7639246,6.1019993,7.5242705,4.9570527,3.2953713,4.2554317,4.8949018
7952,1.0194628,4.6733723,8.671281,3.8084795,6.1384797,10.185551,7.1599026,1.907941,4.22372,3.1240969
7953,-1.4675585,7.356048,5.565755,2.1575334,4.4403443,7.70482,6.096982,2.5051994,5.085629,4.8471537
7954,2.3570065,5.9062195,9.331933,4.29834,6.4798074,10.123351,6.483165,5.617061,3.711872,3.5447125
7955,4.1280165,7.0631533,11.0716305,3.6296988,4.1254625,9.503761,9.913151,5.0621376,4.8180633,0.34229058
7956,-0.9924031,6.927219,6.144193,2.1827292,4.50612,6.715245,5.366162,3.8206384,0.92467016,5.646351
7957,-1.2774473,7.087587,5.832328,2.189439,4.4836164,7.8764305,6.880268,3.3921869,3.3003702,3.5816367
7958,-0.4168938,6.838156,6.4113865,4.109771,6.6313486,10.068207,6.4193234,5.458276,3.457956,3.2253926
7959,0.42638513,5.028944,8.1086645,4.062576,6.4842,9.056051,7.934636,2.589256,4.6518364,3.656541
7960,3.8077698,4.9088,10.665765,3.5442693,5.63441,6.386911,2.962648,3.989301,0.51590854,8.637629
7961,1.7344135,4.4174905,9.01902,3.7461143,5.7211437,10.600617,7.570805,2.3425808,5.0014725,4.18511
7962,1.4383602,4.6374793,9.034579,4.2399497,5.9829917,8.532548,7.146002,3.9558434,5.519595,3.0158432
7963,-1.9637982,7.534003,5.702187,3.8249593,6.4694943,10.04483,6.4155045,5.4126606,3.37486,3.122678
7964,3.0098016,7.3106966,11.509947,5.309309,4.8320694,7.3082767,5.7199054,1.6664584,5.075992,5.718947
7965,1.2687411,5.5225453,8.863347,4.290554,6.1684575,6.2673335,7.343436,4.6609225,4.0115576,3.919593
7966,5.365404,6.414433,11.248694,3.1180422,4.269032,8.61859,4.028594,3.3851228,6.4222045,3.0463316
7967,0.9398624,6.2619767,8.429021,3.6837082,5.7279296,7.507529,6.6039586,4.9201055,3.511234,4.3501515
7968,4.60236,6.5738354,11.366528,3.6692255,4.511267,10.040524,5.844414,5.6323185,7.514891,4.9506416
7969,1.4012283,4.036383,8.932466,3.900854,6.3458514,8.381751,5.8540726,3.2728403,4.1881304,5.870701
7970,1.3645808,3.9061875,9.085114,3.4355798,5.6548023,3.8407722,3.9641056,6.512863,2.269123,6.5436883
7971,2.1830945,4.152143,9.540937,3.5572982,5.676807,8.2044115,7.134398,2.7271774,5.6724973,4.6771736
7972,2.5175233,5.2431817,8.541558,5.267044,7.171596,8.521651,5.935999,4.5591593,3.1151853,4.960669
7973,5.514168,-0.4084782,10.309595,2.9330223,6.5695686,9.224406,6.069021,4.891894,3.5306435,5.0484
7974,5.091069,5.97074,11.424662,3.528334,4.681398,6.0254903,10.95873,5.290724,3.6855183,2.5417476
7975,5.0689516,8.530363,9.927277,2.8226304,4.312543,10.213613,6.5837965,5.658973,3.549978,3.3624492
7976,3.187708,7.2621064,8.998238,4.2346363,5.545456,9.098854,6.816094,3.472131,3.710314,3.1793535
7977,2.0042138,4.1672964,9.784572,4.241625,6.9235315,6.940156,7.7048645,3.0694566,4.3768578,5.325183
7978,-1.9122373,7.0663066,5.161949,3.757687,6.095219,10.102223,6.4600267,5.536541,3.5674393,3.343489
7979,-1.9981087,7.7106566,4.732324,2.567339,4.65028,8.728568,6.2736897,3.9430826,4.5960956,4.744746
7980,2.7633798,5.825459,9.605845,4.607574,5.5631795,8.185742,5.640873,3.2509048,4.0512557,4.245876
7981,1.7561492,4.918283,8.896021,4.6112638,6.3703713,8.378511,6.541659,3.8327007,5.9089065,5.0695877
7982,4.9670553,7.5414844,10.278579,3.028824,4.5679035,6.4176917,4.48646,4.1352267,5.4129996,6.3419294
7983,1.37552,3.9062972,9.090473,3.452366,5.674407,5.1656036,3.4581091,3.9860835,3.1382666,6.7949166
7984,1.9237387,5.3267956,8.357668,3.9695625,6.8991194,7.6893635,7.264968,3.3894622,3.3815768,3.4135785
7985,2.2094145,4.690492,8.957362,3.496618,5.5733614,7.452992,6.7132854,4.3035893,4.038127,4.0591946
7986,1.8358215,5.382008,9.127306,4.7176332,7.150797,7.4443755,7.292585,2.7225776,5.6075883,2.050361
7987,1.0737413,5.0326505,9.143993,4.601833,6.175559,7.731724,5.4228873,3.3805866,4.9664087,5.1462317
7988,4.721446,7.445712,10.563819,3.259293,3.736267,7.570747,5.1529446,4.1383295,4.492739,4.660801
7989,2.0982976,4.6841307,9.631692,3.9005704,6.209796,6.813838,7.5732975,3.888317,4.3059435,3.4124074
7990,4.7986817,7.393802,10.405347,3.373256,3.4142177,10.0813,6.45232,5.5000443,3.5052109,3.2573907
7991,-1.974893,7.5839534,4.9941945,2.3113282,4.4910655,10.150629,8.079531,1.9283439,4.739221,3.1291168
7992,4.40279,6.773529,10.356213,4.9190583,3.4971142,8.910207,5.577545,4.3891306,5.4679756,3.6502252
7993,1.8125161,5.2840047,8.846988,4.778124,7.161693,6.677674,7.561543,3.506626,5.348226,3.5699866
7994,1.88863,4.7788715,9.068407,3.938474,5.7869663,7.873408,7.751406,2.3823247,3.188718,2.6308043
7995,1.4083848,4.0528984,8.935953,3.9099116,6.3430634,8.53593,5.869298,2.8970416,4.772896,5.153704
7996,-1.3763776,7.1972604,5.8214664,2.0128353,4.555481,10.059691,6.4309945,5.4374366,3.4403336,3.1814706
7997,4.884595,6.7302036,11.057128,3.006887,4.6703334,7.7731647,6.2414722,4.6287203,2.7820885,4.941301
7998,2.514796,5.554965,9.490854,4.308061,6.4398475,8.265726,7.029505,2.7616422,5.781994,3.1041946
7999,2.2324266,5.25859,8.950795,3.3867927,6.200819,8.918857,5.733256,2.3930235,5.104538,4.7396674
8000,2.2706258,5.419996,8.87502,3.2214806,6.1439214,8.600677,6.513464,2.570865,5.5023146,4.2180214
8001,-1.825998,7.2877703,5.300862,2.5728214,4.1244793,10.116443,6.507836,5.638479,3.717814,3.543729
8002,5.289525,7.3650775,11.412456,3.628951,4.433951,10.072325,6.4917693,5.5236273,4.011638,4.0331016
8003,-2.130803,7.625228,4.980956,2.52191,4.9625444,9.906771,6.489425,5.2657247,4.074232,3.9853532
8004,2.2959194,6.004738,9.053908,4.42092,5.8579946,7.77629,5.948302,4.8142495,5.0826316,3.9655344
8005,2.2307327,4.701019,9.667756,3.7700093,6.1019917,5.8338356,3.5290096,6.613217,4.704035,8.681834
8006,1.5942638,4.7719088,8.574398,3.9852316,6.2277627,8.90023,5.216793,5.1275897,5.623533,3.5800595
8007,1.5780444,4.7839155,8.684313,4.0483875,6.230228,10.094355,6.5049744,5.565042,3.778311,3.5960662
8008,1.7909528,4.8731747,8.9054575,4.570137,6.391078,7.806458,6.5128946,3.7658317,5.53899,5.276336
8009,-1.5017984,7.2220693,5.5016193,2.239122,4.502338,10.08115,6.4747486,5.494752,3.4330087,3.1880863
8010,2.2432785,4.602085,9.669157,3.7938335,6.1361375,7.918225,4.371118,3.371373,4.260328,4.5969834
8011,2.1843495,4.148604,9.542457,3.5551534,5.6737547,6.952541,4.5304704,5.136513,3.4609127,6.3952312
8012,1.4959401,4.296605,8.978514,3.749901,5.8437195,6.5909595,4.197026,5.7995443,4.291003,7.87868
8013,1.6938246,4.0234385,9.184829,3.7715418,5.930984,6.39489,4.127324,5.945071,4.0485854,7.435751
8014,4.756967,4.927149,11.145512,3.2489674,5.3671823,5.5259523,5.6069217,4.435596,1.4531714,5.2565365
8015,1.8998778,5.5047584,9.103026,4.620598,5.8947344,8.315376,5.181261,4.46838,5.7093706,3.8288403
8016,3.104942,6.932637,12.040629,4.55367,7.260398,8.624796,6.509411,3.2034438,5.3318233,3.169691
8017,0.8760034,6.6368666,8.376416,4.4414544,5.7666445,10.088188,6.4653015,5.531308,3.51617,3.287931
8018,-1.9166358,8.941805,4.32732,2.8511057,5.370102,10.087021,6.4781775,5.5403924,3.5783455,3.3522024
8019,2.2716355,4.886544,9.676761,3.8835692,6.085206,8.310365,5.776821,3.7765336,5.5371413,3.2034526
8020,5.7524433,1.0898488,9.995821,2.6048427,6.2691455,1.1514245,3.7871637,7.4771075,4.834629,5.6371355
8021,2.5870454,5.62769,10.11944,4.327131,7.105815,7.21742,5.2190585,3.9918275,4.477853,5.3286786
8022,4.7695346,6.185307,11.107205,3.602418,4.7707,5.1009107,7.3579564,2.342514,3.8122582,2.9054434
8023,3.8375466,7.5748796,11.7989025,1.7403911,3.724163,8.195918,5.7623343,2.8962808,5.7436614,4.6663523
8024,-1.4737972,7.3610578,5.5581656,2.1510644,4.4379725,10.169949,6.505076,5.6728854,3.7866046,3.6777513
8025,4.765644,7.5658326,10.238094,3.097343,4.4841084,10.127439,6.4380684,5.609193,3.9926932,3.989016
8026,2.4972978,5.313068,10.205493,4.3965607,7.1839085,5.2629013,2.7717001,4.4020205,1.3075427,5.6026964
8027,-1.5856103,7.7615595,4.7895875,2.4540224,4.369599,9.054873,7.8566875,2.5448606,4.8895454,2.2999895
8028,0.7868456,6.766465,8.470611,4.6730523,5.703467,10.080414,6.484917,5.56917,3.7193332,3.559026
8029,4.2595177,9.026863,11.19809,3.634463,4.8980064,7.495478,6.730228,5.0990543,3.4546523,4.0878916
8030,1.853879,5.4939947,9.480743,4.858355,6.44323,10.088291,6.4928913,5.556633,3.9572158,3.9131954
8031,4.6753683,8.09517,11.633867,5.338649,4.8647633,7.611124,3.674324,1.4702874,6.6798353,6.7555175
8032,-1.7841583,6.8763027,5.5730886,3.7800825,6.5964437,9.355342,6.2866826,4.4710035,4.212883,4.3373885
8033,1.4497792,4.7672796,8.879426,3.8715944,5.997163,8.886348,6.837339,3.6163995,3.1081755,4.2125287
8034,1.1915203,3.1893408,8.037927,4.203279,5.3751497,10.058139,6.483175,5.564222,3.8856966,3.84778
8035,-1.4711262,7.2710176,4.9742,3.857228,6.2510047,10.13581,6.5092897,5.6069264,3.572545,3.39505
8036,1.0242211,3.938606,8.416107,4.3287077,6.078516,10.310542,5.8896203,3.386164,4.463575,4.90145
8037,1.1081574,6.811784,9.101985,4.9103613,5.6534047,8.664286,6.46302,3.2574553,6.270185,4.2816195
8038,1.1722993,3.654067,8.481015,4.222202,6.079924,10.861709,6.2576275,3.5956967,3.1783469,5.278677
8039,0.89642686,6.765771,8.603842,4.6886997,5.6831417,7.1364202,7.028309,4.564105,3.5414503,4.2599516
8040,4.473397,8.172849,12.20042,4.9109893,4.57955,8.410101,4.6989717,3.1328163,4.4014907,5.037136
8041,3.8085485,7.776248,10.833974,3.7004185,4.160876,7.646618,6.418903,2.37461,5.0492287,4.1975293
8042,2.4200811,5.204198,10.042013,4.460079,7.083845,8.882426,6.5859056,3.7596552,5.515473,4.9782295
8043,3.4606073,5.257931,10.388018,3.7075129,5.635513,8.48879,5.1766515,3.7755613,4.6902657,3.7539937
8044,2.456378,5.948998,9.421244,4.2463746,6.417743,7.381507,4.7743278,4.6029086,3.5180643,6.055872
8045,-2.042689,8.156901,4.5942817,3.4794142,5.9001164,10.050757,6.4617324,5.4957085,3.5599818,3.3315718
8046,3.2094538,7.5871854,11.932417,5.728817,4.6762176,7.2694063,5.3887496,0.47233084,8.912391,1.622481
8047,-1.9913291,6.9013047,5.461732,2.0330358,4.1263757,8.149748,6.5703526,4.3568444,5.467614,3.7311475
8048,-2.4123807,9.457223,4.7073493,3.2006762,5.2667947,10.017223,6.380737,5.2987623,3.3638375,3.0806673
8049,2.3555672,5.644462,10.325977,3.613028,6.963061,9.281953,6.683908,2.797312,5.2175407,5.148747
8050,2.378885,5.561286,10.388851,3.635192,6.862186,9.5261135,6.3559384,2.8901138,4.999444,5.168219
8051,1.0852791,4.2422853,8.443699,4.309813,6.138595,10.211431,6.3983283,3.6890538,3.743416,5.3469462
8052,1.760638,4.3669767,9.093199,3.889054,6.184097,8.119817,4.9007387,3.1964993,4.244079,3.6631095
8053,0.19994171,5.8909335,7.78816,4.323095,5.740555,10.077072,6.4527826,5.552494,3.8085442,3.676479
8054,3.1268735,7.433356,11.514711,5.3259974,4.6911206,6.053151,5.615396,2.1424775,4.864616,5.6266766
8055,3.107543,6.639187,9.203666,4.1073117,5.8747425,8.486214,7.133886,3.0212088,3.6032157,3.750876
8056,2.4332678,5.947644,9.394484,4.2636085,6.4377522,7.6348543,6.323332,3.3887632,5.2062144,3.811507
8057,5.1439886,5.8142405,10.977292,3.8512888,4.836677,8.169446,4.337084,5.0381474,3.9374337,4.6055365
8058,5.097699,5.865823,11.04858,3.802385,4.7632327,7.0246406,7.5887017,6.495178,0.09444646,2.005762
8059,4.958981,6.8413925,11.128393,3.0514681,4.913992,8.76215,3.4496784,5.6105833,5.022453,3.501937
8060,4.5649605,7.11415,10.422966,3.6312134,3.956243,8.6116905,7.5826926,3.7855265,4.479019,2.6094956
8061,0.9307885,6.781782,8.652418,4.705443,5.664554,8.923495,6.4683666,3.1220725,5.4387197,3.5592787
8062,2.516269,5.6561413,10.711623,4.6481977,5.2006717,10.032018,6.443876,5.484068,3.9975219,4.112469
8063,-1.1422929,7.4281707,6.0783296,3.7243633,6.485075,10.06349,6.4660335,5.4938526,3.5560665,3.326187
8064,4.9255466,7.323624,10.715855,3.5381513,3.7079835,7.5580025,5.0003552,5.038615,4.2534914,0.31989905
8065,1.3564305,5.40227,8.776811,4.529834,6.563953,7.167451,7.0042357,4.760522,2.5801618,4.3432126
8066,-2.3075304,9.716337,4.376941,2.733085,5.3747735,8.709213,6.4612274,3.5007327,4.1945987,2.540726
8067,-2.2557411,8.468526,4.0942698,2.7537081,5.1642604,9.583174,6.0617113,4.781546,4.1017942,5.0545125
8068,-0.42210323,5.7076793,7.6169524,4.3087316,6.0386777,7.8629823,6.8045716,3.4828281,5.036449,2.56489
8069,4.626653,6.5831623,11.082956,3.3477566,4.5397925,8.636325,8.684181,6.0754967,4.000866,1.9236473
8070,-2.0780902,8.931841,4.3003964,2.842607,5.2488422,10.085613,6.44683,5.5017385,3.5588846,3.3229184
8071,2.717806,5.5817685,9.46018,4.345621,6.4045796,8.704622,7.733508,3.6094682,5.0375147,3.0083067
8072,1.7681242,4.634901,8.912368,4.401826,6.311332,9.170239,6.2493267,4.2818527,5.952606,5.7190223
8073,4.519226,7.69233,9.61369,3.90438,4.7015357,7.8198204,5.915033,3.134582,2.4196572,2.5019944
8074,-0.86743444,6.951404,5.0640736,3.48348,5.008875,7.556351,6.6534014,3.5211685,4.6764617,3.9482923
8075,2.1855407,5.130067,9.67723,4.5726733,6.828707,6.3414664,7.1960793,4.5115094,4.8091655,3.516802
8076,-2.1382577,8.1838255,3.3264089,3.0409412,4.906827,8.926324,6.4384127,3.6852863,5.719499,4.51787
8077,-2.1430557,8.178171,3.352608,3.036898,4.9144416,8.285851,6.613238,5.7287655,3.8941998,3.065123
8078,1.7688679,4.7878504,8.909782,4.546354,6.3829174,8.346958,6.1139035,3.4815316,6.0572057,6.178015
8079,-2.3676045,8.998587,4.735101,3.445772,5.4017067,10.004731,6.373194,5.3165464,3.377662,3.133738
